order_id,store_id,store_name,member_id,member_name,order_datetime,order_date,time_slot,weekday,people_count,dish_count,subtotal,discount_amount,total_amount,payment_method,promotion_id,promotion_name,order_status
O001653,S006,成都春熙店,M00183,吴十183,2024-02-18 21:57:00,2024-02-18,20:00-22:00,Sunday,1,5,403.78,0.0,403.78,微信支付,P0014,新店开业优惠14,已完成
O001654,S008,西安雁塔店,M00182,张三182,2024-01-20 14:21:00,2024-01-20,14:00-16:00,Saturday,2,4,402.86,44.31,358.55,支付宝,P0011,夏日清凉11,已完成
O001655,S010,重庆解放碑店,M00087,杨十五87,2024-03-22 12:48:00,2024-03-22,12:00-14:00,Friday,4,4,418.82,46.07,372.75,会员余额,P0011,夏日清凉11,已取消
O001656,S001,北京王府井店,M00087,杨十五87,2024-05-02 20:31:00,2024-05-02,20:00-22:00,Thursday,6,6,476.52,0.0,476.52,微信支付,,,已取消
O001657,S001,北京王府井店,M00042,陈二十六42,2024-03-03 20:41:00,2024-03-03,20:00-22:00,Sunday,4,1,9.56,0.0,9.56,微信支付,,,已完成
O001658,S009,南京新街口店,M00122,郑十一122,2024-06-20 13:29:00,2024-06-20,12:00-14:00,Thursday,6,1,162.96,0.0,162.96,会员余额,,,已完成
O001659,S006,成都春熙店,M00140,何十九140,2024-04-26 20:09:00,2024-04-26,20:00-22:00,Friday,4,2,101.4,0.0,101.4,支付宝,,,已完成
O001660,S007,武汉江汉店,M00012,张二十三12,2024-02-18 11:17:00,2024-02-18,10:00-12:00,Sunday,1,5,272.45,29.97,242.48,微信支付,P0011,夏日清凉11,已完成
O001661,S004,深圳南山店,M00085,朱十七85,2024-02-17 14:01:00,2024-02-17,14:00-16:00,Saturday,7,3,172.27,0.0,172.27,支付宝,,,已完成
O001662,S001,北京王府井店,M00134,陈二十六134,2024-02-08 16:32:00,2024-02-08,16:00-18:00,Thursday,7,4,239.29,0.0,239.29,会员余额,,,已完成
O001663,S004,深圳南山店,,,2024-03-16 13:25:00,2024-03-16,12:00-14:00,Saturday,4,5,454.85,0.0,454.85,微信支付,,,已完成
O001664,S003,广州天河店,M00026,陈十三26,2024-02-26 11:03:00,2024-02-26,10:00-12:00,Monday,4,2,232.4,0.0,232.4,支付宝,,,已取消
O001665,S010,重庆解放碑店,M00016,张二十三16,2024-06-28 21:25:00,2024-06-28,20:00-22:00,Friday,5,6,623.18,0.0,623.18,会员余额,,,已取消
O001666,S005,杭州西湖店,,,2024-03-14 21:00:00,2024-03-14,20:00-22:00,Thursday,6,6,459.68,0.0,459.68,支付宝,,,已完成
O001667,S010,重庆解放碑店,M00138,孙八138,2024-02-12 12:21:00,2024-02-12,12:00-14:00,Monday,6,1,78.96,0.0,78.96,支付宝,,,已完成
O001668,S006,成都春熙店,,,2024-02-15 14:56:00,2024-02-15,14:00-16:00,Thursday,8,1,198.99,38.0,160.99,现金,P0010,节日促销10,已取消
O001669,S010,重庆解放碑店,,,2024-01-01 17:55:00,2024-01-01,16:00-18:00,Monday,4,1,260.46,0.0,260.46,现金,,,已取消
O001670,S006,成都春熙店,,,2024-05-08 12:48:00,2024-05-08,12:00-14:00,Wednesday,6,3,277.89,0.0,277.89,银行卡,,,已取消
O001671,S008,西安雁塔店,,,2024-03-06 20:31:00,2024-03-06,20:00-22:00,Wednesday,8,3,277.72,0.0,277.72,会员余额,,,已完成
O001672,S009,南京新街口店,M00125,周九125,2024-03-10 20:33:00,2024-03-10,20:00-22:00,Sunday,1,4,397.33,0.0,397.33,银行卡,,,已完成
O001673,S003,广州天河店,M00159,朱十七159,2024-05-27 21:44:00,2024-05-27,20:00-22:00,Monday,3,6,382.49,0.0,382.49,支付宝,,,已完成
O001674,S010,重庆解放碑店,M00180,张三180,2024-06-22 15:56:00,2024-06-22,14:00-16:00,Saturday,6,3,192.23,0.0,192.23,会员余额,,,已取消
O001675,S006,成都春熙店,M00066,陈十三66,2024-02-01 16:50:00,2024-02-01,16:00-18:00,Thursday,3,3,184.45,0.0,184.45,会员余额,P0013,节日促销13,已完成
O001676,S003,广州天河店,M00001,王五1,2024-06-23 12:33:00,2024-06-23,12:00-14:00,Sunday,8,6,551.22,60.63,490.59,微信支付,P0011,夏日清凉11,已完成
O001677,S010,重庆解放碑店,M00028,张二十三28,2024-02-25 14:52:00,2024-02-25,14:00-16:00,Sunday,1,3,257.66,0.0,257.66,微信支付,,,已完成
O001678,S005,杭州西湖店,,,2024-02-05 15:56:00,2024-02-05,14:00-16:00,Monday,7,6,342.93,0.0,342.93,支付宝,P0007,周末特惠7,已取消
O001679,S010,重庆解放碑店,,,2024-01-21 14:14:00,2024-01-21,14:00-16:00,Sunday,7,2,256.98,28.27,228.71,银行卡,P0011,夏日清凉11,已完成
O001680,S004,深圳南山店,M00057,钱七57,2024-01-26 14:58:00,2024-01-26,14:00-16:00,Friday,3,5,305.02,0.0,305.02,支付宝,,,已完成
O001681,S008,西安雁塔店,M00098,林十八98,2024-05-21 13:19:00,2024-05-21,12:00-14:00,Tuesday,8,6,467.15,0.0,467.15,会员余额,,,已完成
O001682,S010,重庆解放碑店,M00138,孙八138,2024-05-08 20:45:00,2024-05-08,20:00-22:00,Wednesday,7,4,299.4,0.0,299.4,微信支付,,,已完成
O001683,S008,西安雁塔店,M00172,陈二十六172,2024-02-05 19:58:00,2024-02-05,18:00-20:00,Monday,7,5,345.07,0.0,345.07,微信支付,,,已完成
O001684,S004,深圳南山店,M00152,王十二152,2024-04-13 20:00:00,2024-04-13,20:00-22:00,Saturday,2,5,313.28,0.0,313.28,支付宝,P0013,节日促销13,已完成
O001685,S005,杭州西湖店,M00142,陈十三142,2024-05-24 17:44:00,2024-05-24,16:00-18:00,Friday,3,6,560.33,0.0,560.33,支付宝,,,已取消
O001686,S006,成都春熙店,M00162,吴十162,2024-05-06 12:14:00,2024-05-06,12:00-14:00,Monday,1,2,223.03,38.0,185.03,会员余额,P0010,节日促销10,已完成
O001687,S007,武汉江汉店,,,2024-06-08 21:12:00,2024-06-08,20:00-22:00,Saturday,8,5,328.3,0.0,328.3,微信支付,,,已完成
O001688,S003,广州天河店,,,2024-05-09 17:25:00,2024-05-09,16:00-18:00,Thursday,8,4,391.64,0.0,391.64,现金,,,已取消
O001689,S001,北京王府井店,M00088,刘二十五88,2024-02-01 16:09:00,2024-02-01,16:00-18:00,Thursday,4,6,603.18,0.0,603.18,会员余额,,,已完成
O001690,S002,上海南京路店,M00067,赵六67,2024-05-02 14:18:00,2024-05-02,14:00-16:00,Thursday,2,4,349.3,0.0,349.3,银行卡,P0014,新店开业优惠14,已完成
O001691,S001,北京王府井店,,,2024-04-16 16:09:00,2024-04-16,16:00-18:00,Tuesday,8,5,264.61,0.0,264.61,会员余额,,,已完成
O001692,S008,西安雁塔店,M00194,孙八194,2024-03-31 12:29:00,2024-03-31,12:00-14:00,Sunday,4,1,54.77,0.0,54.77,会员余额,,,已完成
O001693,S006,成都春熙店,M00147,朱十七147,2024-06-29 18:24:00,2024-06-29,18:00-20:00,Saturday,6,2,245.02,0.0,245.02,会员余额,,,已完成
O001694,S008,西安雁塔店,M00156,朱十七156,2024-02-05 14:50:00,2024-02-05,14:00-16:00,Monday,3,4,426.78,0.0,426.78,银行卡,,,已取消
O001695,S001,北京王府井店,,,2024-05-09 20:33:00,2024-05-09,20:00-22:00,Thursday,1,5,604.98,0.0,604.98,微信支付,P0007,周末特惠7,已完成
O001696,S008,西安雁塔店,M00106,吴十106,2024-02-10 13:06:00,2024-02-10,12:00-14:00,Saturday,7,6,517.92,0.0,517.92,会员余额,,,已完成
O001697,S004,深圳南山店,,,2024-01-17 10:39:00,2024-01-17,10:00-12:00,Wednesday,6,6,633.68,0.0,633.68,支付宝,,,已完成
O001698,S004,深圳南山店,,,2024-06-27 17:24:00,2024-06-27,16:00-18:00,Thursday,4,5,453.94,38.0,415.94,现金,P0010,节日促销10,已完成
O001699,S008,西安雁塔店,M00055,李二十二55,2024-02-11 16:52:00,2024-02-11,16:00-18:00,Sunday,2,1,120.27,0.0,120.27,会员余额,P0014,新店开业优惠14,已完成
O001700,S004,深圳南山店,,,2024-01-09 12:57:00,2024-01-09,12:00-14:00,Tuesday,8,5,630.55,0.0,630.55,会员余额,P0013,节日促销13,已完成
O001701,S004,深圳南山店,M00018,李二十二18,2024-02-23 19:52:00,2024-02-23,18:00-20:00,Friday,2,5,274.11,0.0,274.11,银行卡,,,已取消
O001702,S005,杭州西湖店,M00189,张二十三189,2024-01-21 12:50:00,2024-01-21,12:00-14:00,Sunday,4,4,417.6,0.0,417.6,微信支付,,,已完成
O001703,S006,成都春熙店,M00094,刘二十五94,2024-03-05 16:45:00,2024-03-05,16:00-18:00,Tuesday,4,2,72.62,0.0,72.62,会员余额,P0013,节日促销13,已取消
O001704,S006,成都春熙店,M00176,高二十176,2024-06-05 18:19:00,2024-06-05,18:00-20:00,Wednesday,7,6,507.62,0.0,507.62,支付宝,,,已完成
O001705,S008,西安雁塔店,M00189,张二十三189,2024-02-21 15:56:00,2024-02-21,14:00-16:00,Wednesday,1,5,350.52,0.0,350.52,微信支付,,,已完成
O001706,S009,南京新街口店,M00110,刘十四110,2024-01-19 16:38:00,2024-01-19,16:00-18:00,Friday,8,5,469.6,0.0,469.6,微信支付,P0007,周末特惠7,已取消
O001707,S009,南京新街口店,M00047,周九47,2024-02-27 20:22:00,2024-02-27,20:00-22:00,Tuesday,7,2,112.78,0.0,112.78,微信支付,,,已完成
O001708,S008,西安雁塔店,M00078,刘十四78,2024-05-21 17:03:00,2024-05-21,16:00-18:00,Tuesday,3,2,318.09,0.0,318.09,会员余额,,,已完成
O001709,S005,杭州西湖店,M00176,高二十176,2024-04-22 11:57:00,2024-04-22,10:00-12:00,Monday,4,3,121.95,0.0,121.95,微信支付,P0007,周末特惠7,已完成
O001710,S009,南京新街口店,M00005,周九5,2024-05-30 10:14:00,2024-05-30,10:00-12:00,Thursday,2,5,433.52,0.0,433.52,微信支付,P0014,新店开业优惠14,已完成
O001711,S002,上海南京路店,,,2024-02-02 17:11:00,2024-02-02,16:00-18:00,Friday,8,5,510.57,0.0,510.57,银行卡,,,已完成
O001712,S005,杭州西湖店,,,2024-06-17 11:04:00,2024-06-17,10:00-12:00,Monday,5,4,538.3,0.0,538.3,银行卡,,,已完成
O001713,S004,深圳南山店,M00130,李四130,2024-05-21 14:55:00,2024-05-21,14:00-16:00,Tuesday,1,3,402.18,0.0,402.18,微信支付,,,已完成
O001714,S007,武汉江汉店,M00056,陈二十六56,2024-04-15 21:39:00,2024-04-15,20:00-22:00,Monday,4,2,108.74,0.0,108.74,会员余额,,,已完成
O001715,S008,西安雁塔店,M00156,朱十七156,2024-04-05 21:52:00,2024-04-05,20:00-22:00,Friday,2,2,221.1,0.0,221.1,银行卡,,,已完成
O001716,S001,北京王府井店,,,2024-05-07 10:17:00,2024-05-07,10:00-12:00,Tuesday,7,1,76.89,0.0,76.89,现金,,,已完成
O001717,S004,深圳南山店,M00092,刘二十五92,2024-01-05 16:24:00,2024-01-05,16:00-18:00,Friday,5,4,213.54,0.0,213.54,会员余额,,,已完成
O001718,S004,深圳南山店,,,2024-05-18 15:59:00,2024-05-18,14:00-16:00,Saturday,6,3,145.54,0.0,145.54,微信支付,P0007,周末特惠7,已取消
O001719,S007,武汉江汉店,M00180,张三180,2024-04-21 16:50:00,2024-04-21,16:00-18:00,Sunday,5,1,76.89,0.0,76.89,支付宝,P0014,新店开业优惠14,已取消
O001720,S002,上海南京路店,M00061,王五61,2024-04-28 16:36:00,2024-04-28,16:00-18:00,Sunday,1,3,218.92,0.0,218.92,微信支付,P0014,新店开业优惠14,已完成
O001721,S008,西安雁塔店,M00005,周九5,2024-06-23 14:05:00,2024-06-23,14:00-16:00,Sunday,5,3,279.62,0.0,279.62,微信支付,P0007,周末特惠7,已完成
O001722,S010,重庆解放碑店,M00158,马二十一158,2024-03-09 20:16:00,2024-03-09,20:00-22:00,Saturday,3,5,611.25,0.0,611.25,支付宝,P0014,新店开业优惠14,已完成
O001723,S001,北京王府井店,,,2024-04-28 10:28:00,2024-04-28,10:00-12:00,Sunday,7,3,378.39,0.0,378.39,支付宝,,,已完成
O001724,S009,南京新街口店,M00131,陈十三131,2024-05-28 11:17:00,2024-05-28,10:00-12:00,Tuesday,5,1,47.82,0.0,47.82,支付宝,,,已完成
O001725,S009,南京新街口店,M00184,郑十一184,2024-05-06 12:14:00,2024-05-06,12:00-14:00,Monday,3,5,221.72,0.0,221.72,微信支付,,,已取消
O001726,S009,南京新街口店,,,2024-04-22 19:20:00,2024-04-22,18:00-20:00,Monday,5,1,164.31,0.0,164.31,现金,P0014,新店开业优惠14,已完成
O001727,S004,深圳南山店,M00008,孙八8,2024-06-22 15:34:00,2024-06-22,14:00-16:00,Saturday,2,3,125.15,0.0,125.15,微信支付,P0013,节日促销13,已完成
O001728,S010,重庆解放碑店,M00171,陈二十六171,2024-02-22 15:36:00,2024-02-22,14:00-16:00,Thursday,6,4,286.68,0.0,286.68,微信支付,P0007,周末特惠7,已取消
O001729,S008,西安雁塔店,M00115,张二十三115,2024-04-02 15:26:00,2024-04-02,14:00-16:00,Tuesday,5,3,145.67,0.0,145.67,微信支付,,,已完成
O001730,S010,重庆解放碑店,M00001,王五1,2024-05-31 10:06:00,2024-05-31,10:00-12:00,Friday,4,5,489.36,0.0,489.36,现金,P0007,周末特惠7,已完成
O001731,S007,武汉江汉店,M00019,马二十一19,2024-05-29 10:42:00,2024-05-29,10:00-12:00,Wednesday,7,6,647.16,0.0,647.16,会员余额,,,已取消
O001732,S008,西安雁塔店,,,2024-02-01 18:51:00,2024-02-01,18:00-20:00,Thursday,5,5,347.0,0.0,347.0,会员余额,,,已完成
O001733,S001,北京王府井店,M00067,赵六67,2024-03-25 13:51:00,2024-03-25,12:00-14:00,Monday,8,4,395.92,0.0,395.92,支付宝,,,已完成
O001734,S006,成都春熙店,M00132,张二十三132,2024-04-02 11:22:00,2024-04-02,10:00-12:00,Tuesday,7,3,502.33,0.0,502.33,支付宝,,,已完成
O001735,S006,成都春熙店,M00177,李四177,2024-05-25 12:59:00,2024-05-25,12:00-14:00,Saturday,5,4,552.42,0.0,552.42,支付宝,P0014,新店开业优惠14,已完成
O001736,S004,深圳南山店,M00165,王十二165,2024-03-21 11:05:00,2024-03-21,10:00-12:00,Thursday,8,2,287.92,0.0,287.92,微信支付,,,已完成
O001737,S002,上海南京路店,,,2024-02-12 11:26:00,2024-02-12,10:00-12:00,Monday,1,4,197.66,0.0,197.66,银行卡,,,已完成
O001738,S006,成都春熙店,M00111,陈十三111,2024-01-19 12:32:00,2024-01-19,12:00-14:00,Friday,5,4,349.34,38.43,310.91,微信支付,P0011,夏日清凉11,已完成
O001739,S009,南京新街口店,M00110,刘十四110,2024-03-27 15:37:00,2024-03-27,14:00-16:00,Wednesday,7,6,518.49,0.0,518.49,会员余额,,,已完成
O001740,S001,北京王府井店,M00112,王二十四112,2024-05-02 21:08:00,2024-05-02,20:00-22:00,Thursday,8,5,322.35,38.0,284.35,支付宝,P0010,节日促销10,已完成
O001741,S001,北京王府井店,M00037,王十二37,2024-03-23 17:11:00,2024-03-23,16:00-18:00,Saturday,6,1,86.82,0.0,86.82,支付宝,,,已完成
O001742,S003,广州天河店,M00132,张二十三132,2024-05-24 18:57:00,2024-05-24,18:00-20:00,Friday,1,4,253.94,0.0,253.94,微信支付,,,已完成
O001743,S007,武汉江汉店,M00125,周九125,2024-04-20 18:17:00,2024-04-20,18:00-20:00,Saturday,3,1,52.64,0.0,52.64,现金,P0014,新店开业优惠14,已完成
O001744,S002,上海南京路店,M00109,周九109,2024-03-14 14:31:00,2024-03-14,14:00-16:00,Thursday,5,3,331.07,0.0,331.07,支付宝,P0007,周末特惠7,已完成
O001745,S009,南京新街口店,M00056,陈二十六56,2024-01-25 13:35:00,2024-01-25,12:00-14:00,Thursday,4,1,260.46,0.0,260.46,会员余额,P0014,新店开业优惠14,已完成
O001746,S008,西安雁塔店,,,2024-05-05 10:23:00,2024-05-05,10:00-12:00,Sunday,5,5,436.1,47.97,388.13,银行卡,P0011,夏日清凉11,已完成
O001747,S007,武汉江汉店,M00028,张二十三28,2024-06-29 11:28:00,2024-06-29,10:00-12:00,Saturday,2,1,67.6,0.0,67.6,现金,,,已完成
O001748,S006,成都春熙店,,,2024-01-21 21:50:00,2024-01-21,20:00-22:00,Sunday,8,2,258.09,0.0,258.09,现金,,,已取消
O001749,S005,杭州西湖店,M00008,孙八8,2024-06-21 11:45:00,2024-06-21,10:00-12:00,Friday,6,1,47.82,5.26,42.56,会员余额,P0011,夏日清凉11,已完成
O001750,S004,深圳南山店,M00058,王二十四58,2024-05-22 20:53:00,2024-05-22,20:00-22:00,Wednesday,4,6,502.18,0.0,502.18,会员余额,,,已完成
O001751,S007,武汉江汉店,M00168,林十八168,2024-04-30 12:31:00,2024-04-30,12:00-14:00,Tuesday,4,3,312.55,38.0,274.55,会员余额,P0010,节日促销10,已完成
O001752,S007,武汉江汉店,M00049,刘二十五49,2024-04-21 11:31:00,2024-04-21,10:00-12:00,Sunday,7,2,155.08,0.0,155.08,现金,,,已取消
O001753,S006,成都春熙店,M00004,周九4,2024-03-01 20:22:00,2024-03-01,20:00-22:00,Friday,8,2,130.22,14.32,115.9,会员余额,P0011,夏日清凉11,已完成
O001754,S008,西安雁塔店,M00092,刘二十五92,2024-06-10 16:38:00,2024-06-10,16:00-18:00,Monday,7,1,13.71,0.0,13.71,支付宝,,,已完成
O001755,S001,北京王府井店,M00163,李四163,2024-03-24 13:42:00,2024-03-24,12:00-14:00,Sunday,3,3,302.66,0.0,302.66,会员余额,,,已完成
O001756,S008,西安雁塔店,M00124,黄十六124,2024-05-05 19:26:00,2024-05-05,18:00-20:00,Sunday,6,3,360.18,0.0,360.18,会员余额,,,已完成
O001757,S009,南京新街口店,M00155,赵六155,2024-06-21 15:26:00,2024-06-21,14:00-16:00,Friday,1,4,453.05,0.0,453.05,支付宝,,,已完成
O001758,S001,北京王府井店,M00045,张二十三45,2024-04-24 16:14:00,2024-04-24,16:00-18:00,Wednesday,6,2,111.82,0.0,111.82,会员余额,,,已完成
O001759,S006,成都春熙店,M00063,李四63,2024-06-03 18:01:00,2024-06-03,18:00-20:00,Monday,2,4,429.6,0.0,429.6,会员余额,,,已完成
O001760,S001,北京王府井店,M00019,马二十一19,2024-05-12 13:23:00,2024-05-12,12:00-14:00,Sunday,7,5,384.55,38.0,346.55,支付宝,P0010,节日促销10,已完成
O001761,S008,西安雁塔店,M00179,王五179,2024-05-21 21:15:00,2024-05-21,20:00-22:00,Tuesday,7,1,78.96,0.0,78.96,会员余额,,,已完成
O001762,S007,武汉江汉店,M00026,陈十三26,2024-01-11 12:18:00,2024-01-11,12:00-14:00,Thursday,5,6,573.66,0.0,573.66,微信支付,,,已完成
O001763,S010,重庆解放碑店,M00145,吴十145,2024-01-20 11:32:00,2024-01-20,10:00-12:00,Saturday,2,4,290.66,0.0,290.66,微信支付,P0013,节日促销13,已取消
O001764,S003,广州天河店,M00182,张三182,2024-04-10 13:53:00,2024-04-10,12:00-14:00,Wednesday,5,3,310.53,0.0,310.53,支付宝,,,已完成
O001765,S006,成都春熙店,M00130,李四130,2024-02-21 11:16:00,2024-02-21,10:00-12:00,Wednesday,5,4,277.82,0.0,277.82,会员余额,,,已完成
O001766,S008,西安雁塔店,M00034,王十二34,2024-03-13 21:34:00,2024-03-13,20:00-22:00,Wednesday,4,4,596.93,0.0,596.93,支付宝,,,已取消
O001767,S003,广州天河店,,,2024-01-07 16:49:00,2024-01-07,16:00-18:00,Sunday,2,5,506.53,0.0,506.53,微信支付,,,已取消
O001768,S006,成都春熙店,M00186,钱七186,2024-02-13 13:55:00,2024-02-13,12:00-14:00,Tuesday,8,1,67.6,0.0,67.6,会员余额,,,已取消
O001769,S004,深圳南山店,M00081,高二十81,2024-05-25 13:03:00,2024-05-25,12:00-14:00,Saturday,6,3,300.97,0.0,300.97,微信支付,,,已取消
O001770,S001,北京王府井店,,,2024-06-02 16:55:00,2024-06-02,16:00-18:00,Sunday,6,5,609.7,0.0,609.7,支付宝,P0014,新店开业优惠14,已完成
O001771,S003,广州天河店,M00180,张三180,2024-05-03 18:35:00,2024-05-03,18:00-20:00,Friday,2,1,50.33,0.0,50.33,会员余额,P0013,节日促销13,已完成
O001772,S002,上海南京路店,M00072,王二十四72,2024-02-02 10:10:00,2024-02-02,10:00-12:00,Friday,8,2,50.57,0.0,50.57,支付宝,,,已完成
O001773,S001,北京王府井店,,,2024-06-09 18:31:00,2024-06-09,18:00-20:00,Sunday,5,4,243.08,26.74,216.34,银行卡,P0011,夏日清凉11,已完成
O001774,S002,上海南京路店,M00009,陈十三9,2024-05-13 15:39:00,2024-05-13,14:00-16:00,Monday,4,2,158.58,0.0,158.58,会员余额,,,已取消
O001775,S010,重庆解放碑店,,,2024-04-05 18:38:00,2024-04-05,18:00-20:00,Friday,8,3,146.64,0.0,146.64,支付宝,,,已完成
O001776,S009,南京新街口店,,,2024-03-22 16:11:00,2024-03-22,16:00-18:00,Friday,4,1,153.78,0.0,153.78,支付宝,,,已完成
O001777,S002,上海南京路店,,,2024-05-17 17:21:00,2024-05-17,16:00-18:00,Friday,6,5,414.74,0.0,414.74,支付宝,P0014,新店开业优惠14,已完成
O001778,S002,上海南京路店,M00100,吴十100,2024-02-19 14:18:00,2024-02-19,14:00-16:00,Monday,4,5,645.81,0.0,645.81,现金,P0007,周末特惠7,已完成
O001779,S006,成都春熙店,M00057,钱七57,2024-05-31 12:06:00,2024-05-31,12:00-14:00,Friday,7,3,101.37,0.0,101.37,会员余额,,,已完成
O001780,S008,西安雁塔店,,,2024-05-27 19:38:00,2024-05-27,18:00-20:00,Monday,4,5,362.23,39.85,322.38,支付宝,P0011,夏日清凉11,已完成
O001781,S007,武汉江汉店,,,2024-06-06 12:09:00,2024-06-06,12:00-14:00,Thursday,8,3,155.35,38.0,117.35,会员余额,P0010,节日促销10,已完成
O001782,S008,西安雁塔店,M00040,李二十二40,2024-06-19 17:20:00,2024-06-19,16:00-18:00,Wednesday,7,2,292.26,0.0,292.26,银行卡,P0007,周末特惠7,已完成
O001783,S007,武汉江汉店,M00006,孙八6,2024-03-31 14:53:00,2024-03-31,14:00-16:00,Sunday,7,5,423.9,0.0,423.9,支付宝,,,已取消
O001784,S003,广州天河店,M00059,李四59,2024-04-23 17:44:00,2024-04-23,16:00-18:00,Tuesday,8,5,446.33,49.1,397.23,现金,P0011,夏日清凉11,已完成
O001785,S006,成都春熙店,M00003,张二十三3,2024-04-18 13:39:00,2024-04-18,12:00-14:00,Thursday,1,2,202.98,22.33,180.65,支付宝,P0011,夏日清凉11,已完成
O001786,S001,北京王府井店,,,2024-04-23 15:33:00,2024-04-23,14:00-16:00,Tuesday,1,3,171.75,0.0,171.75,会员余额,,,已取消
O001787,S001,北京王府井店,,,2024-03-10 10:41:00,2024-03-10,10:00-12:00,Sunday,5,1,88.08,0.0,88.08,现金,,,已完成
O001788,S004,深圳南山店,M00063,李四63,2024-05-26 10:55:00,2024-05-26,10:00-12:00,Sunday,2,5,600.9,0.0,600.9,会员余额,,,已完成
O001789,S003,广州天河店,M00122,郑十一122,2024-04-04 10:39:00,2024-04-04,10:00-12:00,Thursday,1,6,240.72,0.0,240.72,会员余额,,,已完成
O001790,S001,北京王府井店,M00017,李二十二17,2024-01-25 18:17:00,2024-01-25,18:00-20:00,Thursday,6,5,304.52,0.0,304.52,会员余额,,,已取消
O001791,S008,西安雁塔店,M00178,刘十四178,2024-01-04 20:25:00,2024-01-04,20:00-22:00,Thursday,3,1,44.71,0.0,44.71,支付宝,P0014,新店开业优惠14,已完成
O001792,S004,深圳南山店,,,2024-01-22 12:28:00,2024-01-22,12:00-14:00,Monday,5,6,625.67,0.0,625.67,现金,P0013,节日促销13,已取消
O001793,S010,重庆解放碑店,M00088,刘二十五88,2024-03-30 11:21:00,2024-03-30,10:00-12:00,Saturday,2,1,260.46,0.0,260.46,银行卡,P0013,节日促销13,已完成
O001794,S003,广州天河店,,,2024-01-24 12:46:00,2024-01-24,12:00-14:00,Wednesday,2,6,357.14,0.0,357.14,银行卡,,,已完成
O001795,S005,杭州西湖店,M00161,李四161,2024-03-19 20:41:00,2024-03-19,20:00-22:00,Tuesday,5,6,584.45,0.0,584.45,微信支付,P0014,新店开业优惠14,已完成
O001796,S001,北京王府井店,,,2024-05-24 15:26:00,2024-05-24,14:00-16:00,Friday,8,2,128.79,0.0,128.79,现金,,,已完成
O001797,S010,重庆解放碑店,M00149,王五149,2024-01-24 17:22:00,2024-01-24,16:00-18:00,Wednesday,3,6,720.24,0.0,720.24,支付宝,,,已取消
O001798,S010,重庆解放碑店,M00050,黄十六50,2024-05-25 13:44:00,2024-05-25,12:00-14:00,Saturday,2,6,741.46,0.0,741.46,现金,P0013,节日促销13,已取消
O001799,S009,南京新街口店,M00100,吴十100,2024-02-23 14:13:00,2024-02-23,14:00-16:00,Friday,8,1,24.78,0.0,24.78,支付宝,,,已完成
O001800,S006,成都春熙店,M00120,王十二120,2024-04-29 19:20:00,2024-04-29,18:00-20:00,Monday,3,5,386.74,0.0,386.74,微信支付,,,已完成
O001801,S003,广州天河店,M00139,朱十七139,2024-05-01 15:21:00,2024-05-01,14:00-16:00,Wednesday,3,3,333.36,0.0,333.36,会员余额,,,已完成
O001802,S002,上海南京路店,M00032,郑十一32,2024-04-22 19:29:00,2024-04-22,18:00-20:00,Monday,8,6,480.58,52.86,427.72,支付宝,P0011,夏日清凉11,已完成
O001803,S006,成都春熙店,M00141,马二十一141,2024-03-17 10:59:00,2024-03-17,10:00-12:00,Sunday,1,5,437.57,0.0,437.57,银行卡,P0007,周末特惠7,已完成
O001804,S009,南京新街口店,M00079,朱十七79,2024-05-11 12:59:00,2024-05-11,12:00-14:00,Saturday,2,6,704.18,0.0,704.18,微信支付,,,已完成
O001805,S008,西安雁塔店,M00154,张三154,2024-02-06 15:29:00,2024-02-06,14:00-16:00,Tuesday,4,6,470.34,0.0,470.34,微信支付,,,已完成
O001806,S008,西安雁塔店,,,2024-01-24 21:15:00,2024-01-24,20:00-22:00,Wednesday,2,3,173.6,0.0,173.6,现金,,,已完成
O001807,S009,南京新街口店,M00103,王五103,2024-05-20 20:25:00,2024-05-20,20:00-22:00,Monday,3,6,466.95,0.0,466.95,支付宝,P0007,周末特惠7,已完成
O001808,S007,武汉江汉店,M00163,李四163,2024-03-24 14:52:00,2024-03-24,14:00-16:00,Sunday,4,5,367.39,38.0,329.39,微信支付,P0010,节日促销10,已取消
O001809,S008,西安雁塔店,M00124,黄十六124,2024-02-15 13:23:00,2024-02-15,12:00-14:00,Thursday,2,1,187.26,0.0,187.26,支付宝,,,已完成
O001810,S009,南京新街口店,,,2024-02-05 17:12:00,2024-02-05,16:00-18:00,Monday,3,1,58.14,0.0,58.14,银行卡,,,已完成
O001811,S007,武汉江汉店,M00113,杨十五113,2024-02-08 14:19:00,2024-02-08,14:00-16:00,Thursday,3,1,105.12,0.0,105.12,微信支付,P0014,新店开业优惠14,已完成
O001812,S004,深圳南山店,,,2024-06-23 18:53:00,2024-06-23,18:00-20:00,Sunday,1,3,285.53,38.0,247.53,银行卡,P0010,节日促销10,已完成
O001813,S003,广州天河店,M00105,孙八105,2024-03-22 12:36:00,2024-03-22,12:00-14:00,Friday,1,1,59.2,0.0,59.2,支付宝,P0010,节日促销10,已完成
O001814,S008,西安雁塔店,M00056,陈二十六56,2024-04-18 14:47:00,2024-04-18,14:00-16:00,Thursday,6,4,335.09,38.0,297.09,会员余额,P0010,节日促销10,已完成
